,0,dt,2,Alt,Latitude,Longitude,Speed,Course,Satellites,N Sat,g1,g2,g3
2282,10,2024-07-02 15:38:06.160,2,19380620,30.256313,-84.175776,22.43,177.79,DAAN,13,0.88,432,-29.7
2283,10,2024-07-02 15:38:06.361,2,19380640,30.2563,-84.175776,22.40,178.28,DAAN,13,0.88,432,-29.7
2284,10,2024-07-02 15:38:06.561,2,19380660,30.256288,-84.175776,22.42,178.07,DAAN,13,0.88,431,-29.7
2285,10,2024-07-02 15:38:06.760,2,19380680,30.256275,-84.175775,22.41,178.16,DAAN,13,0.88,430,-29.7
2286,10,2024-07-02 15:38:06.960,2,19380700,30.256262,-84.175775,22.48,177.91,DAAN,13,0.88,429,-29.7
2287,10,2024-07-02 15:38:07.163,2,19380720,30.256249,-84.175775,22.55,178.09,DAAN,14,0.85,428,-29.7
2288,10,2024-07-02 15:38:07.359,2,19380740,30.256237,-84.175774,22.58,177.84,DAAN,14,0.85,427,-29.7
2289,10,2024-07-02 15:38:07.551,2,19380760,30.256224,-84.175774,22.63,177.44,DAAN,14,0.85,427,-29.7
2290,10,2024-07-02 15:38:07.759,2,19380780,30.256211,-84.175774,22.69,177.93,DAAN,13,0.88,426,-29.7
2291,10,2024-07-02 15:38:08.004,2,19380800,30.256199,-84.175773,22.44,177.25,DAAN,14,0.85,425,-29.7
2292,10,2024-07-02 15:38:08.151,2,19380820,30.256186,-84.175773,22.42,177.41,DAAN,14,0.85,425,-29.7
2293,10,2024-07-02 15:38:08.356,2,19380840,30.256174,-84.175772,22.21,177.67,DAAN,14,0.85,424,-29.7
2294,10,2024-07-02 15:38:08.551,2,19380860,30.256162,-84.175771,22.15,177.35,DAAN,14,0.85,423,-29.7
2295,10,2024-07-02 15:38:08.751,2,19380880,30.256149,-84.175771,22.09,176.92,DAAN,14,0.85,423,-29.7
2296,10,2024-07-02 15:38:09.030,2,19380900,30.256137,-84.17577,22.08,177.57,DAAN,14,0.85,422,-29.7
2297,10,2024-07-02 15:38:09.161,2,19380920,30.256125,-84.17577,21.80,177.85,DAAN,14,0.84,421,-29.7
2298,10,2024-07-02 15:38:09.360,2,19380940,30.256113,-84.175769,21.58,177.13,DAAN,14,0.84,420,-29.7
2299,10,2024-07-02 15:38:09.562,2,19380960,30.256101,-84.175768,21.32,177.47,DAAN,14,0.85,420,-29.7
2300,10,2024-07-02 15:38:09.761,2,19380980,30.256089,-84.175768,21.16,176.85,DAAN,14,0.84,419,-29.7
2301,10,2024-07-02 15:38:10.012,2,19381000,30.256078,-84.175767,20.85,176.31,DAAN,14,0.84,418,-29.7
2302,10,2024-07-02 15:38:10.160,2,19381020,30.256066,-84.175766,20.61,175.89,DAAN,14,0.84,417,-29.7
2303,10,2024-07-02 15:38:10.359,2,19381040,30.256055,-84.175766,20.30,175.94,DAAN,14,0.84,417,-29.7
2304,10,2024-07-02 15:38:10.560,2,19381060,30.256044,-84.175765,19.90,174.93,DAAN,14,0.84,416,-29.7
2305,10,2024-07-02 15:38:10.761,2,19381080,30.256034,-84.175765,19.65,175.67,DAAN,14,0.85,416,-29.7
2306,10,2024-07-02 15:38:11.031,2,19381100,30.256023,-84.175764,19.48,176.17,DAAN,14,0.84,415,-29.7
2307,10,2024-07-02 15:38:11.159,2,19381120,30.256013,-84.175764,19.01,177.13,DAAN,13,0.88,415,-29.7
2308,10,2024-07-02 15:38:11.361,2,19381140,30.256003,-84.175764,18.58,177.85,DAAN,13,0.88,414,-29.7
2309,10,2024-07-02 15:38:11.560,2,19381160,30.255993,-84.175764,18.19,177.44,DAAN,13,0.88,414,-29.7
2310,10,2024-07-02 15:38:11.761,2,19381180,30.255983,-84.175763,18.17,176.09,DAAN,13,0.88,414,-29.7
2311,10,2024-07-02 15:38:12.032,2,19381200,30.255973,-84.175762,17.82,177.44,DAAN,13,0.88,414,-29.7
2312,10,2024-07-02 15:38:12.159,2,19381220,30.255964,-84.175762,17.59,176.54,DAAN,13,0.88,413,-29.7
2313,10,2024-07-02 15:38:12.357,2,19381240,30.255954,-84.175761,17.39,176.45,DAAN,13,0.88,413,-29.7
2314,10,2024-07-02 15:38:12.560,2,19381260,30.255945,-84.175761,17.03,176.73,DAAN,13,0.88,412,-29.7
2315,10,2024-07-02 15:38:12.756,2,19381280,30.255935,-84.17576,17.06,177.52,DAAN,13,0.88,411,-29.7
2316,10,2024-07-02 15:38:13.032,2,19381300,30.255926,-84.17576,16.86,178.04,DAAN,13,0.88,411,-29.7
2317,10,2024-07-02 15:38:13.161,2,19381320,30.255917,-84.17576,16.59,177.33,DAAN,13,0.88,411,-29.7
2318,10,2024-07-02 15:38:13.361,2,19381340,30.255908,-84.175759,16.64,178.91,DAAN,13,0.88,411,-29.7
2319,10,2024-07-02 15:38:13.560,2,19381360,30.255898,-84.175759,16.93,177.33,DAAN,13,0.88,411,-29.7
2320,10,2024-07-02 15:38:13.759,2,19381380,30.255889,-84.175758,16.88,177.56,DAAN,13,0.88,411,-29.7
2321,10,2024-07-02 15:38:14.033,2,19381400,30.25588,-84.175758,16.86,177.93,DAAN,13,0.88,411,-29.7
2322,10,2024-07-02 15:38:14.159,2,19381420,30.255871,-84.175758,16.88,177.78,DAAN,13,0.88,412,-29.7
2323,10,2024-07-02 15:38:14.360,2,19381440,30.255861,-84.175758,16.92,178.17,DAAN,13,0.88,412,-29.7
2324,10,2024-07-02 15:38:14.548,2,19381460,30.255852,-84.175758,17.26,177.67,DAAN,13,0.88,412,-29.7
2325,10,2024-07-02 15:38:14.748,2,19381480,30.255842,-84.175758,17.61,178.62,DAAN,13,0.88,411,-29.7
2326,10,2024-07-02 15:38:14.951,2,19381500,30.255833,-84.175757,17.38,177.73,DAAN,13,0.88,411,-29.7
2327,10,2024-07-02 15:38:15.151,2,19381520,30.255823,-84.175757,17.64,178.27,DAAN,13,0.88,411,-29.7
2328,10,2024-07-02 15:38:15.350,2,19381540,30.255813,-84.175757,17.94,177.87,DAAN,13,0.88,412,-29.7
2329,10,2024-07-02 15:38:15.550,2,19381560,30.255803,-84.175756,17.98,178.82,DAAN,13,0.88,412,-29.7
2330,10,2024-07-02 15:38:15.747,2,19381580,30.255794,-84.175756,17.95,178.71,DAAN,13,0.88,411,-29.7
2331,10,2024-07-02 15:38:15.992,2,19381600,30.255784,-84.175756,18.40,178.67,DAAN,13,0.88,412,-29.7
2332,10,2024-07-02 15:38:16.159,2,19381620,30.255774,-84.175756,18.33,178.76,DAAN,13,0.88,411,-29.7
2333,10,2024-07-02 15:38:16.361,2,19381640,30.255763,-84.175756,18.75,178.71,DAAN,13,0.88,412,-29.7
2334,10,2024-07-02 15:38:16.547,2,19381660,30.255753,-84.175756,18.78,178.89,DAAN,13,0.88,411,-29.7
2335,10,2024-07-02 15:38:16.761,2,19381680,30.255743,-84.175756,18.79,178.61,DAAN,13,0.88,410,-29.7
2336,10,2024-07-02 15:38:16.952,2,19381700,30.255732,-84.175756,19.10,177.97,DAAN,13,0.88,410,-29.7
2337,10,2024-07-02 15:38:17.159,2,19381720,30.255722,-84.175755,19.28,179.10,DAAN,13,0.88,410,-29.7
2338,10,2024-07-02 15:38:17.359,2,19381740,30.255711,-84.175755,19.31,178.64,DAAN,13,0.88,410,-29.7
2339,10,2024-07-02 15:38:17.559,2,19381760,30.2557,-84.175755,19.64,179.16,DAAN,13,0.88,410,-29.7
2340,10,2024-07-02 15:38:17.759,2,19381780,30.25569,-84.175755,19.68,178.66,DAAN,13,0.88,410,-29.7
2341,10,2024-07-02 15:38:18.003,2,19381800,30.255679,-84.175755,19.95,178.64,DAAN,13,0.88,410,-29.7
2342,10,2024-07-02 15:38:18.161,2,19381820,30.255668,-84.175754,20.15,178.56,DAAN,13,0.88,410,-29.7
2343,10,2024-07-02 15:38:18.357,2,19381840,30.255656,-84.175754,20.23,179.43,DAAN,13,0.88,410,-29.7
2344,10,2024-07-02 15:38:18.550,2,19381860,30.255645,-84.175754,20.48,179.20,DAAN,13,0.88,409,-29.7
2345,10,2024-07-02 15:38:18.760,2,19381880,30.255634,-84.175754,20.55,178.60,DAAN,13,0.88,409,-29.7
2346,10,2024-07-02 15:38:19.027,2,19381900,30.255622,-84.175754,20.89,179.29,DAAN,13,0.88,409,-29.7
2347,10,2024-07-02 15:38:19.162,2,19381920,30.255611,-84.175754,20.86,179.15,DAAN,13,0.88,409,-29.7
2348,10,2024-07-02 15:38:19.348,2,19381940,30.2556,-84.175753,21.08,178.99,DAAN,13,0.88,409,-29.7
2349,10,2024-07-02 15:38:19.560,2,19381960,30.255588,-84.175753,21.28,178.83,DAAN,13,0.88,409,-29.7
2350,10,2024-07-02 15:38:19.759,2,19381980,30.255577,-84.175753,21.33,179.00,DAAN,13,0.88,410,-29.7
2351,10,2024-07-02 15:38:20.014,2,19382000,30.255565,-84.175753,21.31,179.41,DAAN,13,0.88,410,-29.7
2352,10,2024-07-02 15:38:20.161,2,19382020,30.255553,-84.175753,21.48,178.43,DAAN,13,0.88,410,-29.7
2353,10,2024-07-02 15:38:20.360,2,19382040,30.255542,-84.175753,21.53,179.00,DAAN,13,0.88,410,-29.7
2354,10,2024-07-02 15:38:20.562,2,19382060,30.25553,-84.175753,21.54,179.43,DAAN,13,0.88,411,-29.7
2355,10,2024-07-02 15:38:20.761,2,19382080,30.255518,-84.175753,21.48,179.41,DAAN,13,0.88,411,-29.7
2356,10,2024-07-02 15:38:21.012,2,19382100,30.255507,-84.175753,21.43,179.80,DAAN,13,0.88,411,-29.7
2357,10,2024-07-02 15:38:21.161,2,19382120,30.255495,-84.175753,21.39,180.70,DAAN,13,0.88,411,-29.7
2358,10,2024-07-02 15:38:21.359,2,19382140,30.255483,-84.175753,21.20,180.06,DAAN,13,0.88,411,-29.7
2359,10,2024-07-02 15:38:21.559,2,19382160,30.255472,-84.175753,20.57,178.83,DAAN,13,0.88,411,-29.7
2360,10,2024-07-02 15:38:21.761,2,19382180,30.25546,-84.175753,20.80,179.00,DAAN,13,0.88,411,-29.7
2361,10,2024-07-02 15:38:22.012,2,19382200,30.255449,-84.175753,20.76,179.95,DAAN,13,0.88,411,-29.7
2362,10,2024-07-02 15:38:22.160,2,19382220,30.255437,-84.175753,20.57,180.04,DAAN,13,0.88,412,-29.7
2363,10,2024-07-02 15:38:22.360,2,19382240,30.255426,-84.175754,20.32,180.26,DAAN,13,0.88,412,-29.7
2364,10,2024-07-02 15:38:22.560,2,19382260,30.255415,-84.175754,20.11,179.81,DAAN,13,0.88,413,-29.7
2365,10,2024-07-02 15:38:22.761,2,19382280,30.255404,-84.175755,19.93,179.57,DAAN,13,0.88,413,-29.7
2366,10,2024-07-02 15:38:23.003,2,19382300,30.255393,-84.175755,19.62,180.06,DAAN,13,0.88,413,-29.7
2367,10,2024-07-02 15:38:23.160,2,19382320,30.255383,-84.175755,19.45,180.52,DAAN,13,0.88,414,-29.7
2368,10,2024-07-02 15:38:23.374,2,19382340,30.255372,-84.175756,19.01,180.10,DAAN,13,0.88,415,-29.7
2369,10,2024-07-02 15:38:23.561,2,19382360,30.255362,-84.175756,18.77,179.43,DAAN,13,0.88,415,-29.7
2370,10,2024-07-02 15:38:23.748,2,19382380,30.255352,-84.175756,18.42,179.32,DAAN,13,0.88,415,-29.7
2371,10,2024-07-02 15:38:23.956,2,19382400,30.255342,-84.175756,18.10,179.67,DAAN,13,0.88,416,-29.7
2372,10,2024-07-02 15:38:24.151,2,19382420,30.255332,-84.175756,17.85,178.72,DAAN,13,0.88,415,-29.7
2373,10,2024-07-02 15:38:24.371,2,19382440,30.255322,-84.175756,17.88,179.63,DAAN,13,0.88,416,-29.7
2374,10,2024-07-02 15:38:24.550,2,19382460,30.255313,-84.175757,17.83,178.34,DAAN,13,0.88,419,-29.7
2375,10,2024-07-02 15:38:24.758,2,19382480,30.255303,-84.175756,17.47,178.27,DAAN,13,0.88,419,-29.7
2376,10,2024-07-02 15:38:24.986,2,19382500,30.255293,-84.175756,17.29,179.72,DAAN,13,0.88,419,-29.7
2377,10,2024-07-02 15:38:25.151,2,19382520,30.255284,-84.175756,17.00,179.63,DAAN,13,0.88,419,-29.7
2378,10,2024-07-02 15:38:25.351,2,19382540,30.255275,-84.175757,17.71,179.49,DAAN,13,0.88,419,-29.7
2379,10,2024-07-02 15:38:25.551,2,19382560,30.255265,-84.175757,17.70,178.85,DAAN,13,0.88,420,-29.7
2380,10,2024-07-02 15:38:25.751,2,19382580,30.255255,-84.175757,17.53,179.85,DAAN,13,0.88,419,-29.7
2381,10,2024-07-02 15:38:25.951,2,19382600,30.255246,-84.175757,17.59,179.61,DAAN,13,0.88,419,-29.7
2382,10,2024-07-02 15:38:26.160,2,19382620,30.255236,-84.175758,17.56,179.15,DAAN,13,0.88,419,-29.7
2383,10,2024-07-02 15:38:26.353,2,19382640,30.255226,-84.175758,17.59,179.77,DAAN,14,0.85,419,-29.7
2384,10,2024-07-02 15:38:26.551,2,19382660,30.255217,-84.175758,17.90,178.65,DAAN,14,0.85,419,-29.7
2385,10,2024-07-02 15:38:26.761,2,19382680,30.255207,-84.175758,17.92,179.54,DAAN,14,0.85,419,-29.7
2386,10,2024-07-02 15:38:26.957,2,19382700,30.255198,-84.175758,17.72,179.82,DAAN,14,0.85,419,-29.7
2387,10,2024-07-02 15:38:27.151,2,19382720,30.255188,-84.175758,17.80,179.85,DAAN,14,0.85,419,-29.7
2388,10,2024-07-02 15:38:27.352,2,19382740,30.255178,-84.175758,18.02,179.09,DAAN,14,0.85,419,-29.7
2389,10,2024-07-02 15:38:27.551,2,19382760,30.255168,-84.175758,18.00,179.21,DAAN,14,0.85,419,-29.7
2390,10,2024-07-02 15:38:27.760,2,19382780,30.255158,-84.175758,18.01,179.67,DAAN,14,0.85,420,-29.7
2391,10,2024-07-02 15:38:27.952,2,19382800,30.255148,-84.175758,18.20,179.72,DAAN,14,0.85,420,-29.7
2392,10,2024-07-02 15:38:28.150,2,19382820,30.255138,-84.175758,18.21,179.70,DAAN,14,0.85,420,-29.7
2393,10,2024-07-02 15:38:28.352,2,19382840,30.255127,-84.175758,18.23,179.32,DAAN,14,0.85,420,-29.7
2394,10,2024-07-02 15:38:28.550,2,19382860,30.255117,-84.175757,18.60,178.53,DAAN,14,0.85,420,-29.7
2395,10,2024-07-02 15:38:28.760,2,19382880,30.255107,-84.175757,18.81,178.15,DAAN,14,0.85,420,-29.7
2396,10,2024-07-02 15:38:28.959,2,19382900,30.255096,-84.175756,18.78,178.35,DAAN,14,0.85,419,-29.7
2397,10,2024-07-02 15:38:29.152,2,19382920,30.255086,-84.175756,18.77,178.51,DAAN,14,0.85,420,-29.7
2398,10,2024-07-02 15:38:29.350,2,19382940,30.255075,-84.175756,18.96,178.36,DAAN,14,0.85,419,-29.7
2399,10,2024-07-02 15:38:29.550,2,19382960,30.255065,-84.175755,19.19,178.08,DAAN,14,0.85,419,-29.7
2400,10,2024-07-02 15:38:29.749,2,19382980,30.255054,-84.175755,19.26,178.22,DAAN,14,0.85,420,-29.7
2401,10,2024-07-02 15:38:29.952,2,19383000,30.255044,-84.175755,19.19,178.00,DAAN,14,0.85,420,-29.7
2402,10,2024-07-02 15:38:30.152,2,19383020,30.255033,-84.175754,19.50,178.45,DAAN,14,0.85,419,-29.7
2403,10,2024-07-02 15:38:30.352,2,19383040,30.255022,-84.175754,19.19,177.77,DAAN,14,0.85,418,-29.7
2404,10,2024-07-02 15:38:30.549,2,19383060,30.255012,-84.175754,19.45,177.67,DAAN,14,0.85,418,-29.7
2405,10,2024-07-02 15:38:30.749,2,19383080,30.255001,-84.175753,19.69,179.20,DAAN,14,0.85,418,-29.7
2406,10,2024-07-02 15:38:30.952,2,19383100,30.25499,-84.175753,19.68,178.29,DAAN,14,0.85,418,-29.7
2407,10,2024-07-02 15:38:31.151,2,19383120,30.25498,-84.175753,19.11,178.92,DAAN,14,0.85,417,-29.7
2408,10,2024-07-02 15:38:31.349,2,19383140,30.254969,-84.175753,19.74,178.65,DAAN,14,0.85,418,-29.7
2409,10,2024-07-02 15:38:31.562,2,19383160,30.254958,-84.175752,19.57,178.85,DAAN,14,0.85,419,-29.7
2410,10,2024-07-02 15:38:31.759,2,19383180,30.254947,-84.175752,19.59,178.71,DAAN,14,0.85,419,-29.7
2411,10,2024-07-02 15:38:32.014,2,19383200,30.254937,-84.175752,19.61,179.29,DAAN,14,0.84,420,-29.7
2412,10,2024-07-02 15:38:32.159,2,19383220,30.254926,-84.175752,19.67,178.65,DAAN,14,0.85,421,-29.7
2413,10,2024-07-02 15:38:32.360,2,19383240,30.254915,-84.175752,19.94,178.81,DAAN,14,0.84,422,-29.7
2414,10,2024-07-02 15:38:32.559,2,19383260,30.254903,-84.175752,20.41,178.18,DAAN,14,0.85,423,-29.7
2415,10,2024-07-02 15:38:32.749,2,19383280,30.254892,-84.175751,20.63,177.51,DAAN,14,0.85,423,-29.7
2416,10,2024-07-02 15:38:32.957,2,19383300,30.25488,-84.175751,20.47,178.51,DAAN,14,0.85,424,-29.7
2417,10,2024-07-02 15:38:33.151,2,19383320,30.254869,-84.175751,20.49,178.54,DAAN,14,0.85,424,-29.7
2418,10,2024-07-02 15:38:33.349,2,19383340,30.254858,-84.175751,20.45,178.25,DAAN,14,0.85,425,-29.7
2419,10,2024-07-02 15:38:33.550,2,19383360,30.254846,-84.175751,20.50,178.10,DAAN,14,0.85,425,-29.7
2420,10,2024-07-02 15:38:33.751,2,19383380,30.254835,-84.175751,20.81,178.58,DAAN,14,0.85,425,-29.7
2421,10,2024-07-02 15:38:33.957,2,19383400,30.254823,-84.175751,20.80,179.26,DAAN,14,0.85,425,-29.7
2422,10,2024-07-02 15:38:34.149,2,19383420,30.254811,-84.175751,20.79,178.83,DAAN,14,0.85,426,-29.7
2423,10,2024-07-02 15:38:34.350,2,19383440,30.2548,-84.175751,20.78,178.72,DAAN,14,0.85,426,-29.7
2424,10,2024-07-02 15:38:34.550,2,19383460,30.254788,-84.17575,20.83,178.05,DAAN,14,0.85,426,-29.7
2425,10,2024-07-02 15:38:34.752,2,19383480,30.254776,-84.175749,21.01,176.61,DAAN,14,0.85,426,-29.7
2426,10,2024-07-02 15:38:34.959,2,19383500,30.254765,-84.175749,20.83,177.82,DAAN,14,0.85,426,-29.7
2427,10,2024-07-02 15:38:35.151,2,19383520,30.254753,-84.175749,20.76,177.92,DAAN,14,0.85,426,-29.7
2428,10,2024-07-02 15:38:35.350,2,19383540,30.254742,-84.175748,20.76,177.58,DAAN,14,0.85,426,-29.7
2429,10,2024-07-02 15:38:35.548,2,19383560,30.254731,-84.175748,20.82,176.68,DAAN,14,0.85,426,-29.7
2430,10,2024-07-02 15:38:35.751,2,19383580,30.254719,-84.175747,20.80,176.87,DAAN,14,0.85,426,-29.7
2431,10,2024-07-02 15:38:35.956,2,19383600,30.254708,-84.175747,20.45,177.70,DAAN,14,0.85,426,-29.7
2432,10,2024-07-02 15:38:36.160,2,19383620,30.254697,-84.175748,20.25,177.41,DAAN,14,0.85,424,-29.7
2433,10,2024-07-02 15:38:36.359,2,19383640,30.254685,-84.175748,20.10,176.92,DAAN,14,0.85,425,-29.7
2434,10,2024-07-02 15:38:36.549,2,19383660,30.254674,-84.175747,19.68,177.35,DAAN,14,0.85,424,-29.7
2435,10,2024-07-02 15:38:36.762,2,19383680,30.254663,-84.175747,19.62,177.15,DAAN,14,0.85,423,-29.7
2436,10,2024-07-02 15:38:37.031,2,19383700,30.254652,-84.175747,19.02,177.04,DAAN,14,0.85,422,-29.7
2437,10,2024-07-02 15:38:37.152,2,19383720,30.254642,-84.175747,18.75,177.18,DAAN,14,0.85,421,-29.7
2438,10,2024-07-02 15:38:37.349,2,19383740,30.254632,-84.175746,18.12,177.10,DAAN,14,0.85,421,-29.7
2439,10,2024-07-02 15:38:37.559,2,19383760,30.254623,-84.175746,17.53,177.43,DAAN,14,0.85,420,-29.7
2440,10,2024-07-02 15:38:37.759,2,19383780,30.254613,-84.175745,17.12,177.78,DAAN,14,0.85,419,-29.7
2441,10,2024-07-02 15:38:37.960,2,19383800,30.254604,-84.175745,16.53,177.82,DAAN,14,0.85,418,-29.7
2442,10,2024-07-02 15:38:38.151,2,19383820,30.254595,-84.175744,15.92,177.88,DAAN,14,0.85,417,-29.7
2443,10,2024-07-02 15:38:38.351,2,19383840,30.254586,-84.175743,15.86,177.31,DAAN,14,0.85,417,-29.7
2444,10,2024-07-02 15:38:38.551,2,19383860,30.254577,-84.175743,15.89,177.68,DAAN,14,0.85,416,-29.7
2445,10,2024-07-02 15:38:38.749,2,19383880,30.254569,-84.175742,15.63,178.30,DAAN,14,0.85,416,-29.7
2446,10,2024-07-02 15:38:38.959,2,19383900,30.25456,-84.175741,15.59,178.14,DAAN,14,0.85,415,-29.7
2447,10,2024-07-02 15:38:39.149,2,19383920,30.254552,-84.175741,16.10,177.54,DAAN,14,0.85,415,-29.7
2448,10,2024-07-02 15:38:39.348,2,19383940,30.254543,-84.175741,15.66,178.84,DAAN,14,0.85,414,-29.7
2449,10,2024-07-02 15:38:39.551,2,19383960,30.254535,-84.175741,15.67,178.43,DAAN,14,0.85,413,-29.7
2450,10,2024-07-02 15:38:39.751,2,19383980,30.254526,-84.17574,15.59,179.62,DAAN,14,0.85,412,-29.7
2451,10,2024-07-02 15:38:39.952,2,19384000,30.254518,-84.17574,15.62,178.36,DAAN,14,0.85,412,-29.7
2452,10,2024-07-02 15:38:40.150,2,19384020,30.254509,-84.17574,15.81,178.76,DAAN,14,0.85,411,-29.7
2453,10,2024-07-02 15:38:40.348,2,19384040,30.2545,-84.17574,15.77,178.64,DAAN,14,0.85,410,-29.7
2454,10,2024-07-02 15:38:40.549,2,19384060,30.254491,-84.175741,15.73,178.58,DAAN,14,0.85,410,-29.7
2455,10,2024-07-02 15:38:40.759,2,19384080,30.254482,-84.175741,15.67,178.85,DAAN,14,0.85,410,-29.7
2456,10,2024-07-02 15:38:41.030,2,19384100,30.254474,-84.175741,15.41,178.36,DAAN,14,0.85,410,-29.7
2457,10,2024-07-02 15:38:41.149,2,19384120,30.254465,-84.17574,15.45,178.58,DAAN,14,0.85,409,-29.7
2458,10,2024-07-02 15:38:41.351,2,19384140,30.254456,-84.17574,15.85,178.63,DAAN,14,0.85,408,-29.7
2459,10,2024-07-02 15:38:41.549,2,19384160,30.254447,-84.17574,15.80,178.37,DAAN,14,0.85,407,-29.7
2460,10,2024-07-02 15:38:41.751,2,19384180,30.254438,-84.17574,15.78,177.68,DAAN,14,0.85,405,-29.7
2461,10,2024-07-02 15:38:41.952,2,19384200,30.254429,-84.175739,15.78,178.25,DAAN,14,0.85,404,-29.7
2462,10,2024-07-02 15:38:42.152,2,19384220,30.25442,-84.175739,15.82,177.66,DAAN,14,0.85,403,-29.7
2463,10,2024-07-02 15:38:42.350,2,19384240,30.254411,-84.175739,16.01,177.76,DAAN,14,0.85,403,-29.7
2464,10,2024-07-02 15:38:42.548,2,19384260,30.254402,-84.175738,16.19,177.51,DAAN,14,0.85,402,-29.7
2465,10,2024-07-02 15:38:42.751,2,19384280,30.254393,-84.175738,16.00,177.64,DAAN,14,0.85,401,-29.7
2466,10,2024-07-02 15:38:42.958,2,19384300,30.254384,-84.175737,15.78,177.47,DAAN,14,0.85,400,-29.7
2467,10,2024-07-02 15:38:43.149,2,19384320,30.254375,-84.175737,16.90,176.67,DAAN,14,0.85,399,-29.7
2468,10,2024-07-02 15:38:43.349,2,19384340,30.254366,-84.175736,16.36,176.94,DAAN,14,0.85,399,-29.7
2469,10,2024-07-02 15:38:43.549,2,19384360,30.254356,-84.175736,16.38,178.56,DAAN,14,0.85,398,-29.7
2470,10,2024-07-02 15:38:43.760,2,19384380,30.254347,-84.175735,16.13,177.93,DAAN,14,0.85,397,-29.7
2471,10,2024-07-02 15:38:43.952,2,19384400,30.254338,-84.175735,16.96,178.97,DAAN,14,0.85,396,-29.7
2472,10,2024-07-02 15:38:44.152,2,19384420,30.254328,-84.175734,16.96,179.20,DAAN,14,0.85,395,-29.7
2473,10,2024-07-02 15:38:44.348,2,19384440,30.254319,-84.175734,16.90,179.19,DAAN,14,0.85,394,-29.7
2474,10,2024-07-02 15:38:44.551,2,19384460,30.25431,-84.175733,16.72,179.95,DAAN,14,0.85,393,-29.7
2475,10,2024-07-02 15:38:44.760,2,19384480,30.254301,-84.175733,16.76,179.49,DAAN,14,0.85,391,-29.7
2476,10,2024-07-02 15:38:45.032,2,19384500,30.254292,-84.175733,16.51,181.13,DAAN,14,0.85,389,-29.7
2477,10,2024-07-02 15:38:45.151,2,19384520,30.254283,-84.175733,16.49,179.69,DAAN,14,0.85,388,-29.7
2478,10,2024-07-02 15:38:45.348,2,19384540,30.254273,-84.175733,16.53,181.28,DAAN,14,0.85,387,-29.7
2479,10,2024-07-02 15:38:45.551,2,19384560,30.254264,-84.175733,16.37,181.37,DAAN,14,0.85,386,-29.7
2480,10,2024-07-02 15:38:45.759,2,19384580,30.254256,-84.175733,16.31,181.76,DAAN,14,0.85,385,-29.7
2481,10,2024-07-02 15:38:45.953,2,19384600,30.254248,-84.175733,15.46,180.79,DAAN,14,0.85,384,-29.7
2482,10,2024-07-02 15:38:46.149,2,19384620,30.25424,-84.175733,14.79,180.56,DAAN,14,0.85,383,-29.7
2483,10,2024-07-02 15:38:46.348,2,19384640,30.254233,-84.175734,14.06,181.52,DAAN,14,0.85,382,-29.7
2484,10,2024-07-02 15:38:46.549,2,19384660,30.254226,-84.175734,13.34,181.35,DAAN,14,0.85,382,-29.7
2485,10,2024-07-02 15:38:46.748,2,19384680,30.254219,-84.175734,12.65,180.67,DAAN,14,0.85,382,-29.7
2486,10,2024-07-02 15:38:47.016,2,19384700,30.254213,-84.175735,12.19,180.89,DAAN,14,0.85,381,-29.7
2487,10,2024-07-02 15:38:47.160,2,19384720,30.254207,-84.175735,11.75,180.30,DAAN,14,0.85,380,-29.7
2488,10,2024-07-02 15:38:47.350,2,19384740,30.254201,-84.175735,11.01,180.43,DAAN,14,0.85,380,-29.7
2489,10,2024-07-02 15:38:47.549,2,19384760,30.254195,-84.175736,10.25,179.35,DAAN,14,0.85,380,-29.7
2490,10,2024-07-02 15:38:47.760,2,19384780,30.25419,-84.175736,9.72,178.74,DAAN,14,0.85,380,-29.7
2491,10,2024-07-02 15:38:48.030,2,19384800,30.254185,-84.175736,8.85,178.41,DAAN,14,0.85,379,-29.7
2492,10,2024-07-02 15:38:48.160,2,19384820,30.25418,-84.175736,8.29,177.56,DAAN,14,0.85,379,-29.7
2493,10,2024-07-02 15:38:48.360,2,19384840,30.254176,-84.175736,7.85,176.35,DAAN,14,0.85,379,-29.7
2494,10,2024-07-02 15:38:48.549,2,19384860,30.254172,-84.175736,7.25,176.09,DAAN,14,0.85,379,-29.7
2495,10,2024-07-02 15:38:48.762,2,19384880,30.254168,-84.175736,6.68,174.05,DAAN,14,0.85,378,-29.7
2496,10,2024-07-02 15:38:48.953,2,19384900,30.254165,-84.175736,5.95,174.98,DAAN,14,0.85,377,-29.7
2497,10,2024-07-02 15:38:49.149,2,19384920,30.254162,-84.175736,5.28,174.19,DAAN,14,0.85,376,-29.7
2498,10,2024-07-02 15:38:49.349,2,19384940,30.25416,-84.175737,4.52,174.19,DAAN,14,0.85,376,-29.7
2499,10,2024-07-02 15:38:49.549,2,19384960,30.254158,-84.175737,3.99,174.33,DAAN,14,0.85,375,-29.7
2500,10,2024-07-02 15:38:49.759,2,19384980,30.254156,-84.175737,3.08,166.59,DAAN,14,0.85,374,-29.7
2501,10,2024-07-02 15:38:49.985,2,19385000,30.254154,-84.175737,2.61,166.59,DAAN,14,0.84,373,-29.7
2502,10,2024-07-02 15:38:50.152,2,19385020,30.254153,-84.175737,1.82,166.59,DAAN,14,0.84,372,-29.7
